trade_dt,Country,VaR90D%
4/10/2017,Brazil,-0.001202821
4/10/2017,Taiwan,-1.57623E-05
4/11/2017,India,-0.004443756
4/11/2017,Brazil,-0.001198981
4/11/2017,China,-0.0001004
4/11/2017,Thailand,-8.33489E-08
4/11/2017,United States,-0.00021824
4/11/2017,Indonesia,-0.000489596
4/11/2017,Chile,-0.000351027
4/11/2017,Mexico,-0.003161402
4/11/2017,Japan,-0.000321479
4/11/2017,Taiwan,-1.69054E-05
4/11/2017,Philippines,-0.003078828
4/12/2017,Japan,-0.000298544
4/12/2017,Mexico,-0.003026464
4/12/2017,Taiwan,-4.11532E-05
4/12/2017,Chile,-0.000346201
4/12/2017,Philippines,-0.003129681
4/12/2017,United States,-0.000236973
4/12/2017,Thailand,-7.90652E-08
4/12/2017,India,-0.00448401
4/12/2017,China,-9.64724E-05
4/12/2017,Indonesia,-0.000513255
4/12/2017,Brazil,-0.001096736
4/13/2017,Chile,-0.000359489
4/13/2017,Mexico,-0.003139945
4/13/2017,United States,-0.000257867
4/13/2017,China,-7.29857E-05
4/13/2017,Thailand,-8.04807E-08
4/13/2017,Japan,-0.000290688
4/13/2017,Taiwan,-3.69651E-05
4/13/2017,Indonesia,-0.000468473
4/13/2017,Brazil,-0.000998902
4/13/2017,Philippines,-0.003042394
4/13/2017,India,-0.004442986
4/14/2017,Indonesia,-0.000456137
4/14/2017,India,-0.004647358
4/14/2017,Taiwan,-9.12007E-05
4/14/2017,Brazil,0
4/14/2017,Thailand,-7.53405E-08
4/14/2017,United States,-0.000215517
4/14/2017,Philippines,-0.00314329
4/14/2017,Chile,-0.000344428
4/14/2017,Mexico,-0.003051154
4/14/2017,China,-5.89478E-05
4/14/2017,Japan,-0.000288099
4/17/2017,Taiwan,-7.42728E-05
4/17/2017,India,-0.004889667
4/17/2017,Philippines,-0.00276078
4/17/2017,Brazil,0
4/17/2017,China,-3.63854E-05
4/17/2017,Indonesia,-0.000508572
4/17/2017,Chile,-0.000332912
4/17/2017,Mexico,-0.002965989
4/17/2017,Thailand,-5.55093E-08
4/17/2017,Japan,-0.000294319
4/17/2017,United States,-0.000160661
4/18/2017,Japan,-0.00029315
4/18/2017,Thailand,-5.84437E-08
4/18/2017,United States,-0.000169169
4/18/2017,India,-0.004827309
4/18/2017,Indonesia,-0.000514725
4/18/2017,Taiwan,-5.01382E-05
4/18/2017,Brazil,0
4/18/2017,China,-2.74857E-05
4/18/2017,Philippines,-0.002746575
4/18/2017,Chile,-0.000320306
4/18/2017,Mexico,-0.003067312
4/19/2017,China,-1.66126E-05
4/19/2017,Chile,-0.000318688
4/19/2017,Mexico,-0.002962368
4/19/2017,Indonesia,-0.000507444
4/19/2017,Brazil,0
4/19/2017,Thailand,-5.98699E-08
4/19/2017,United States,-0.00015552
4/19/2017,India,-0.004916316
4/19/2017,Taiwan,-4.6087E-05
4/19/2017,Japan,-0.000280045
4/19/2017,Philippines,-0.002798652
4/20/2017,Philippines,-0.002753627
4/20/2017,Japan,-0.000285194
4/20/2017,Mexico,-0.003033927
4/20/2017,Taiwan,-4.7559E-05
4/20/2017,China,-1.9083E-05
4/20/2017,Thailand,-5.63391E-08
4/20/2017,Chile,-0.000328391
4/20/2017,United States,-0.000172283
4/20/2017,Brazil,0
4/20/2017,Indonesia,-0.000523834
4/20/2017,India,-0.004868589
4/21/2017,United States,-0.000172084
4/21/2017,Chile,-0.000328636
4/21/2017,Mexico,-0.003027395
4/21/2017,Japan,-0.00028136
4/21/2017,Thailand,-5.47012E-08
4/21/2017,China,-2.45282E-05
4/21/2017,Indonesia,-0.000518215
4/21/2017,India,-0.00485381
4/21/2017,Taiwan,-4.86078E-05
4/21/2017,Brazil,0
4/21/2017,Philippines,-0.002728206
4/24/2017,China,9.34926E-07
4/24/2017,United States,-0.000220603
4/24/2017,Chile,-0.000259752
4/24/2017,Mexico,-0.002239257
4/24/2017,Thailand,-2.57062E-08
4/24/2017,Taiwan,-0.000220542
4/24/2017,Japan,-0.00036589
4/24/2017,Philippines,-0.002675063
4/24/2017,Indonesia,-0.000624661
4/24/2017,Brazil,-1.6289E-07
4/24/2017,India,-0.004761629
4/25/2017,United States,-0.000232147
4/25/2017,Thailand,-1.8212E-08
4/25/2017,Brazil,-1.8206E-07
4/25/2017,India,-0.005022381
4/25/2017,Indonesia,-0.000582763
4/25/2017,Taiwan,-0.000232966
4/25/2017,Chile,-0.000240442
4/25/2017,Philippines,-0.002706334
4/25/2017,China,-1.8929E-05
4/25/2017,Mexico,-0.002047546
4/25/2017,Japan,-0.000341117
4/26/2017,India,-0.005140155
4/26/2017,Thailand,-1.59244E-06
4/26/2017,Brazil,-1.79355E-07
4/26/2017,China,-2.27587E-05
4/26/2017,United States,-0.000226792
4/26/2017,Indonesia,-0.000689633
4/26/2017,Philippines,-0.002689957
4/26/2017,Chile,-0.000251715
4/26/2017,Mexico,-0.001924541
4/26/2017,Japan,-0.000347422
4/26/2017,Taiwan,-0.000209321
4/27/2017,Chile,-0.000253952
4/27/2017,Mexico,-0.001900068
4/27/2017,Japan,-0.00034324
4/27/2017,Thailand,-1.90294E-06
4/27/2017,United States,-0.000238164
4/27/2017,China,-2.88768E-05
4/27/2017,Indonesia,-0.000747708
4/27/2017,India,-0.005207044
4/27/2017,Brazil,-1.8194E-07
4/27/2017,Philippines,-0.002736736
4/27/2017,Taiwan,-0.000210413
4/28/2017,Philippines,-0.002542693
4/28/2017,India,-0.004926241
4/28/2017,Taiwan,-0.000133991
4/28/2017,Japan,-0.000380061
4/28/2017,Thailand,-3.98242E-06
4/28/2017,United States,-0.000283557
4/28/2017,Chile,-0.00028155
4/28/2017,Mexico,-0.001880779
4/28/2017,China,-5.41292E-05
4/28/2017,Brazil,-0.000880178
4/28/2017,Indonesia,-0.000682434
5/1/2017,Chile,-0.00027521
5/1/2017,Mexico,-0.001975628
5/1/2017,Japan,-0.000392707
5/1/2017,Philippines,-0.002545903
5/1/2017,Taiwan,-0.000134114
5/1/2017,India,-0.004932897
5/1/2017,Thailand,-2.63012E-06
5/1/2017,United States,-0.000278114
5/1/2017,Brazil,-0.000815345
5/1/2017,China,-9.74062E-05
5/1/2017,Indonesia,-0.000682363
5/2/2017,Chile,-0.000264015
5/2/2017,Mexico,-0.002045985
5/2/2017,Thailand,-4.0125E-06
5/2/2017,United States,-0.000292727
5/2/2017,Japan,-0.000303525
5/2/2017,Philippines,-0.002628401
5/2/2017,India,-0.004753708
5/2/2017,Brazil,-0.001048294
5/2/2017,Taiwan,-0.000120904
5/2/2017,China,-9.35506E-05
5/2/2017,Indonesia,-0.000547001
5/3/2017,India,-0.004789878
5/3/2017,United States,-0.000283133
5/3/2017,Thailand,-7.27654E-06
5/3/2017,Brazil,-0.0010919
5/3/2017,Indonesia,-0.000552915
5/3/2017,China,-9.01386E-05
5/3/2017,Taiwan,-0.000110617
5/3/2017,Chile,-0.000269356
5/3/2017,Mexico,-0.002005633
5/3/2017,Philippines,-0.002637045
5/3/2017,Japan,-0.000290576
5/4/2017,Indonesia,-0.0005549
5/4/2017,Brazil,-0.001130086
5/4/2017,India,-0.005027367
5/4/2017,Philippines,-0.002572731
5/4/2017,Chile,-0.000272958
5/4/2017,Mexico,-0.002030286
5/4/2017,Thailand,-8.41925E-06
5/4/2017,China,-0.000107767
5/4/2017,United States,-0.000285213
5/4/2017,Japan,-0.000288185
5/4/2017,Taiwan,-0.000102663
5/5/2017,Philippines,-0.002521863
5/5/2017,Japan,-0.000286869
5/5/2017,Chile,-0.000273122
5/5/2017,Mexico,-0.002032106
5/5/2017,China,-0.000108417
5/5/2017,Taiwan,-9.69213E-05
5/5/2017,Indonesia,-0.000559741
5/5/2017,Brazil,-0.001127059
5/5/2017,Thailand,-9.52703E-06
5/5/2017,United States,-0.000280211
5/5/2017,India,-0.005018009
5/8/2017,China,-0.000133853
5/8/2017,Indonesia,-0.000543015
5/8/2017,Chile,-0.000276684
5/8/2017,Mexico,-0.001995524
5/8/2017,United States,-0.000276452
5/8/2017,Thailand,-1.07306E-05
5/8/2017,Japan,-0.00029542
5/8/2017,Brazil,-0.001103594
5/8/2017,India,-0.005083263
5/8/2017,Taiwan,-0.000105316
5/8/2017,Philippines,-0.002526108
5/9/2017,India,-0.004939035
5/9/2017,Taiwan,-0.000114258
5/9/2017,Philippines,-0.002539547
5/9/2017,Japan,-0.000276612
5/9/2017,China,-0.000133408
5/9/2017,Chile,-0.000275192
5/9/2017,Mexico,-0.002003922
5/9/2017,Indonesia,-0.000540286
5/9/2017,Thailand,-9.59902E-06
5/9/2017,United States,-0.000289723
5/9/2017,Brazil,-0.001236838
5/10/2017,Thailand,-9.26062E-06
5/10/2017,United States,-0.000326201
5/10/2017,Japan,-0.000263869
5/10/2017,China,-0.000138377
5/10/2017,Chile,-0.00028535
5/10/2017,Mexico,-0.001995921
5/10/2017,Philippines,-0.002533184
5/10/2017,Indonesia,-0.000528283
5/10/2017,India,-0.005089085
5/10/2017,Taiwan,-0.000111464
5/10/2017,Brazil,-0.001281532
5/11/2017,Chile,-0.000240441
5/11/2017,China,-0.000111237
5/11/2017,United States,-0.000325981
5/11/2017,Thailand,-1.28692E-05
5/11/2017,India,-0.005138922
5/11/2017,Indonesia,-0.000522391
5/11/2017,Brazil,-0.00120254
5/11/2017,Philippines,-0.002468421
5/11/2017,Mexico,-0.00185936
5/11/2017,Japan,-0.000306409
5/11/2017,Taiwan,-0.000159173
5/12/2017,China,-0.000107298
5/12/2017,Indonesia,-0.000508598
5/12/2017,India,-0.005067335
5/12/2017,Philippines,-0.002582557
5/12/2017,Taiwan,-0.000151197
5/12/2017,Brazil,-0.001210971
5/12/2017,United States,-0.000346638
5/12/2017,Mexico,-0.001841781
5/12/2017,Thailand,-1.45492E-05
5/12/2017,Chile,-0.000243712
5/12/2017,Japan,-0.000287821
5/15/2017,Philippines,-0.002494009
5/15/2017,Indonesia,-0.000437821
5/15/2017,Brazil,-0.001327935
5/15/2017,India,-0.005186955
5/15/2017,Mexico,-0.001952346
5/15/2017,Chile,-0.000244688
5/15/2017,United States,-0.000376556
5/15/2017,China,-0.000112789
5/15/2017,Thailand,-1.49613E-05
5/15/2017,Japan,-0.000221871
5/15/2017,Taiwan,-0.000189577
5/16/2017,Philippines,-0.002486791
5/16/2017,Chile,-0.000247798
5/16/2017,China,-0.000113824
5/16/2017,Mexico,-0.001957137
5/16/2017,Japan,-0.000209812
5/16/2017,United States,-0.00037752
5/16/2017,Thailand,-1.50838E-05
5/16/2017,India,-0.005260575
5/16/2017,Taiwan,-0.000181315
5/16/2017,Brazil,-0.001337015
5/16/2017,Indonesia,-0.000436045
5/17/2017,United States,-0.000406307
5/17/2017,India,-0.005414346
5/17/2017,Brazil,-0.00135013
5/17/2017,Taiwan,-0.000165208
5/17/2017,Philippines,-0.002401393
5/17/2017,Japan,-0.000180373
5/17/2017,Chile,-0.000244077
5/17/2017,Mexico,-0.002085244
5/17/2017,China,-0.000113968
5/17/2017,Thailand,-1.08507E-05
5/17/2017,Indonesia,-0.000440377
5/18/2017,Thailand,2.56977E-06
5/18/2017,United States,-0.000424
5/18/2017,India,-0.006313228
5/18/2017,Brazil,-0.003761421
5/18/2017,Taiwan,-0.000100617
5/18/2017,Japan,-0.000321037
5/18/2017,Philippines,-0.002744463
5/18/2017,Chile,-0.000276392
5/18/2017,Mexico,-0.002009842
5/18/2017,China,-0.000112241
5/18/2017,Indonesia,-0.000360099
5/19/2017,Mexico,-0.001987946
5/19/2017,Thailand,3.91899E-06
5/19/2017,Japan,-0.000310694
5/19/2017,United States,-0.000472628
5/19/2017,Chile,-0.000288331
5/19/2017,China,-0.000112653
5/19/2017,Brazil,-0.004192324
5/19/2017,Indonesia,-0.000410931
5/19/2017,Philippines,-0.002816349
5/19/2017,India,-0.006090977
5/19/2017,Taiwan,-0.000133844
5/22/2017,Thailand,6.86895E-06
5/22/2017,United States,-0.000431556
5/22/2017,Indonesia,-0.00049571
5/22/2017,China,-0.000122036
5/22/2017,Brazil,-0.004113679
5/22/2017,India,-0.006258393
5/22/2017,Japan,-0.000318091
5/22/2017,Taiwan,-0.000137055
5/22/2017,Chile,-0.000277279
5/22/2017,Mexico,-0.002004133
5/22/2017,Philippines,-0.002851139
5/23/2017,China,-0.000133442
5/23/2017,Indonesia,-0.000526403
5/23/2017,Taiwan,-0.000121075
5/23/2017,Brazil,-0.004167451
5/23/2017,Philippines,-0.002853988
5/23/2017,India,-0.006340141
5/23/2017,Japan,-0.000329228
5/23/2017,Thailand,5.06455E-06
5/23/2017,United States,-0.000397324
5/23/2017,Mexico,-0.002019674
5/23/2017,Chile,-0.000280451
5/24/2017,Japan,-0.000339365
5/24/2017,Mexico,-0.002027304
5/24/2017,Taiwan,-0.0001165
5/24/2017,Philippines,-0.002851229
5/24/2017,Chile,-0.000277076
5/24/2017,China,-0.000141286
5/24/2017,Brazil,-0.004518776
5/24/2017,Indonesia,-0.000527579
5/24/2017,United States,-0.000366644
5/24/2017,Thailand,1.14819E-05
5/24/2017,India,-0.006245532
5/25/2017,India,-0.006508366
5/25/2017,Taiwan,-0.00010982
5/25/2017,Indonesia,-0.000523754
5/25/2017,United States,-0.000357976
5/25/2017,Brazil,-0.004533115
5/25/2017,Thailand,1.28595E-05
5/25/2017,Chile,-0.000264663
5/25/2017,Mexico,-0.001984576
5/25/2017,China,-0.00014866
5/25/2017,Philippines,-0.002769255
5/25/2017,Japan,-0.000343445
5/26/2017,Philippines,-0.00281061
5/26/2017,Brazil,-0.004592253
5/26/2017,India,-0.006457106
5/26/2017,Indonesia,-0.000531186
5/26/2017,China,-0.000141579
5/26/2017,Chile,-0.000265679
5/26/2017,Mexico,-0.002068314
5/26/2017,Thailand,1.3068E-05
5/26/2017,United States,-0.000360466
5/26/2017,Japan,-0.000307958
5/26/2017,Taiwan,-0.00011224
5/29/2017,Brazil,-0.004559063
5/29/2017,India,-0.006556327
5/29/2017,Philippines,-0.002812092
5/29/2017,Taiwan,-0.000115715
5/29/2017,Japan,-0.000315378
5/29/2017,Chile,-0.000266484
5/29/2017,Mexico,-0.002027231
5/29/2017,China,-0.000131027
5/29/2017,United States,-0.000358233
5/29/2017,Thailand,1.07634E-05
5/29/2017,Indonesia,-0.000546994
5/30/2017,Thailand,5.93739E-06
5/30/2017,United States,-0.000400629
5/30/2017,Chile,-0.000261211
5/30/2017,Mexico,-0.002055462
5/30/2017,Brazil,-0.004544195
5/30/2017,Indonesia,-0.000518388
5/30/2017,China,-0.00012353
5/30/2017,India,-0.006508169
5/30/2017,Philippines,-0.002832943
5/30/2017,Japan,-0.000311548
5/30/2017,Taiwan,-0.000126614
5/31/2017,Chile,-0.000268834
5/31/2017,Mexico,-0.002044265
5/31/2017,China,-0.000125852
5/31/2017,Philippines,-0.002814051
5/31/2017,India,-0.006510392
5/31/2017,Brazil,-0.004477076
5/31/2017,Indonesia,-0.000518896
5/31/2017,Taiwan,-0.000137746
5/31/2017,Thailand,8.57556E-06
5/31/2017,United States,-0.00038103
5/31/2017,Japan,-0.000317737
6/1/2017,Philippines,-0.002927804
6/1/2017,Mexico,-0.002106502
6/1/2017,Taiwan,-0.00012333
6/1/2017,Japan,-0.000319008
6/1/2017,Chile,-0.000274001
6/1/2017,United States,-0.000388969
6/1/2017,Thailand,6.89224E-06
6/1/2017,China,-0.000128354
6/1/2017,India,-0.006473301
6/1/2017,Brazil,-0.004299263
6/1/2017,Indonesia,-0.000520391
6/2/2017,United States,-0.000386973
6/2/2017,India,-0.006501814
6/2/2017,Brazil,-0.004168164
6/2/2017,China,-0.000127471
6/2/2017,Thailand,6.99341E-06
6/2/2017,Indonesia,-0.000509556
6/2/2017,Japan,-0.000316785
6/2/2017,Mexico,-0.002094656
6/2/2017,Chile,-0.000271274
6/2/2017,Taiwan,-0.000121242
6/2/2017,Philippines,-0.002859089
6/5/2017,China,-0.000130393
6/5/2017,United States,-0.000387268
6/5/2017,Chile,-0.000275429
6/5/2017,Mexico,-0.002196355
6/5/2017,Thailand,-5.97039E-07
6/5/2017,Taiwan,-0.000138454
6/5/2017,Japan,-0.000318566
6/5/2017,Philippines,-0.002897722
6/5/2017,Brazil,-0.003776258
6/5/2017,India,-0.006584023
6/5/2017,Indonesia,-0.000420779
6/6/2017,Brazil,-0.003699359
6/6/2017,United States,-0.000373586
6/6/2017,India,-0.006692008
6/6/2017,Thailand,-1.191E-06
6/6/2017,Indonesia,-0.00044082
6/6/2017,Taiwan,-0.00011446
6/6/2017,Mexico,-0.002152486
6/6/2017,Philippines,-0.002846037
6/6/2017,Japan,-0.000318815
6/6/2017,China,-0.000134843
6/6/2017,Chile,-0.000264233
6/7/2017,Japan,-0.000323952
6/7/2017,Chile,-0.000263936
6/7/2017,Mexico,-0.002134401
6/7/2017,Indonesia,-0.000427836
6/7/2017,China,-0.000137402
6/7/2017,Taiwan,-9.59322E-05
6/7/2017,Brazil,-0.00383895
6/7/2017,India,-0.006715366
6/7/2017,Philippines,-0.002778901
6/7/2017,Thailand,7.93872E-07
6/7/2017,United States,-0.000367704
6/8/2017,Chile,-0.000249291
6/8/2017,Mexico,-0.002099833
6/8/2017,Taiwan,-0.000163513
6/8/2017,Philippines,-0.002850512
6/8/2017,Japan,-0.000283605
6/8/2017,China,-0.000141095
6/8/2017,Indonesia,-0.000427171
6/8/2017,Brazil,-0.003636338
6/8/2017,Thailand,1.44684E-06
6/8/2017,United States,-0.000354783
6/8/2017,India,-0.006840562
6/9/2017,Taiwan,-0.000170914
6/9/2017,India,-0.006857926
6/9/2017,Philippines,-0.00283347
6/9/2017,Thailand,3.99506E-06
6/9/2017,Chile,-0.000245824
6/9/2017,United States,-0.000343859
6/9/2017,Japan,-0.000276207
6/9/2017,Mexico,-0.00207185
6/9/2017,China,-0.000136617
6/9/2017,Indonesia,-0.000414304
6/9/2017,Brazil,-0.003582233
6/12/2017,Taiwan,-0.000238069
6/12/2017,Chile,-0.000265932
6/12/2017,Mexico,-0.002212169
6/12/2017,Japan,-0.000253777
6/12/2017,Philippines,-0.002693524
6/12/2017,China,-9.61229E-05
6/12/2017,Indonesia,-0.000413301
6/12/2017,Thailand,7.04224E-07
6/12/2017,United States,-0.000357924
6/12/2017,Brazil,-0.003551813
6/12/2017,India,-0.006632626
6/13/2017,Mexico,-0.002263813
6/13/2017,Thailand,-1.33096E-08
6/13/2017,United States,-0.000319251
6/13/2017,Chile,-0.000262373
6/13/2017,Japan,-0.000259363
6/13/2017,China,-0.000100366
6/13/2017,Indonesia,-0.000454313
6/13/2017,India,-0.006405134
6/13/2017,Brazil,-0.00353301
6/13/2017,Taiwan,-0.000258953
6/13/2017,Philippines,-0.002648408
6/14/2017,India,-0.006500846
6/14/2017,China,-9.09119E-05
6/14/2017,United States,-0.000310043
6/14/2017,Thailand,5.7232E-06
6/14/2017,Indonesia,-0.000451575
6/14/2017,Brazil,-0.003822286
6/14/2017,Chile,-0.000257674
6/14/2017,Japan,-0.000280873
6/14/2017,Mexico,-0.002084998
6/14/2017,Philippines,-0.002377721
6/14/2017,Taiwan,-0.000194972
6/15/2017,China,-9.45956E-05
6/15/2017,Philippines,-0.002460506
6/15/2017,Chile,-0.000256472
6/15/2017,Mexico,-0.002025815
6/15/2017,Japan,-0.000268788
6/15/2017,United States,-0.000325537
6/15/2017,India,-0.006569934
6/15/2017,Thailand,-4.54185E-08
6/15/2017,Indonesia,-0.000425256
6/15/2017,Taiwan,-0.000212003
6/15/2017,Brazil,-0.003809031
6/16/2017,Chile,-0.000253571
6/16/2017,Mexico,-0.002024486
6/16/2017,Thailand,1.28114E-07
6/16/2017,United States,-0.000324099
6/16/2017,China,-9.60347E-05
6/16/2017,Japan,-0.000269158
6/16/2017,Taiwan,-0.000208677
6/16/2017,Philippines,-0.002404652
6/16/2017,Brazil,-0.003885375
6/16/2017,India,-0.00648375
6/16/2017,Indonesia,-0.000437402
6/19/2017,Philippines,-0.002375213
6/19/2017,Chile,-0.000250465
6/19/2017,Mexico,-0.002038136
6/19/2017,Japan,-0.0002676
6/19/2017,Taiwan,-0.000209423
6/19/2017,China,-0.000101343
6/19/2017,Indonesia,-0.00045276
6/19/2017,United States,-0.000336256
6/19/2017,Thailand,1.82293E-06
6/19/2017,India,-0.006537458
6/19/2017,Brazil,-0.003939136
6/20/2017,Japan,-0.00021166
6/20/2017,Taiwan,-0.000182453
6/20/2017,Philippines,-0.002187513
6/20/2017,India,-0.006361227
6/20/2017,Chile,-0.000257783
6/20/2017,Mexico,-0.002134723
6/20/2017,Thailand,-1.24873E-05
6/20/2017,United States,-0.000367147
6/20/2017,Brazil,-0.003986529
6/20/2017,Indonesia,-0.000420578
6/20/2017,China,-8.53152E-05
6/21/2017,Thailand,-1.27488E-05
6/21/2017,United States,-0.000368646
6/21/2017,Japan,-0.000214054
6/21/2017,Indonesia,-0.000417411
6/21/2017,India,-0.006371475
6/21/2017,Taiwan,-0.000193643
6/21/2017,Brazil,-0.004001997
6/21/2017,Philippines,-0.002189133
6/21/2017,Chile,-0.000259961
6/21/2017,Mexico,-0.002113249
6/21/2017,China,-8.44602E-05
6/22/2017,Chile,-0.000251635
6/22/2017,China,-7.77575E-05
6/22/2017,Brazil,-0.004149817
6/22/2017,Indonesia,-0.000402218
6/22/2017,India,-0.006360721
6/22/2017,United States,-0.000329428
6/22/2017,Thailand,-1.56284E-05
6/22/2017,Mexico,-0.002073247
6/22/2017,Philippines,-0.002175615
6/22/2017,Japan,-0.000205789
6/22/2017,Taiwan,-0.000184986
6/23/2017,Taiwan,-0.000197156
6/23/2017,Japan,-8.29578E-05
6/23/2017,Philippines,-0.002199096
6/23/2017,Chile,-0.000252585
6/23/2017,Mexico,-0.002060264
6/23/2017,Indonesia,-0.000394989
6/23/2017,China,-6.48463E-05
6/23/2017,United States,-0.00042755
6/23/2017,India,-0.006401257
6/23/2017,Thailand,-1.70437E-05
6/23/2017,Brazil,-0.004058288
6/26/2017,Mexico,-0.002118717
6/26/2017,Chile,-0.000254567
6/26/2017,China,-6.74958E-05
6/26/2017,Philippines,-0.002202935
6/26/2017,Japan,-0.000176482
6/26/2017,Taiwan,-0.000187545
6/26/2017,Brazil,-0.004207707
6/26/2017,Thailand,-1.80073E-05
6/26/2017,India,-0.006412604
6/26/2017,Indonesia,-0.000388247
6/26/2017,United States,-0.000331614
6/27/2017,Chile,-0.00025236
6/27/2017,United States,-0.000329121
6/27/2017,Thailand,-1.88326E-05
6/27/2017,China,-6.71342E-05
6/27/2017,Mexico,-0.002075902
6/27/2017,Taiwan,-0.000200343
6/27/2017,Japan,-0.000160647
6/27/2017,Philippines,-0.002237882
6/27/2017,Brazil,-0.004136239
6/27/2017,India,-0.006386112
6/27/2017,Indonesia,-0.000391041
6/28/2017,Thailand,-1.88765E-05
6/28/2017,United States,-0.000335183
6/28/2017,India,-0.006411655
6/28/2017,Taiwan,-0.000185395
6/28/2017,Brazil,-0.004155183
6/28/2017,Philippines,-0.002187321
6/28/2017,China,-6.67609E-05
6/28/2017,Indonesia,-0.000376004
6/28/2017,Japan,-0.0001671
6/28/2017,Chile,-0.000246044
6/28/2017,Mexico,-0.002113154
6/29/2017,Thailand,-1.61647E-05
6/29/2017,United States,-0.000329219
6/29/2017,Brazil,-0.004284207
6/29/2017,India,-0.006406052
6/29/2017,China,-5.2441E-05
6/29/2017,Indonesia,-0.000375444
6/29/2017,Chile,-0.00024371
6/29/2017,Mexico,-0.001995314
6/29/2017,Philippines,-0.002220273
6/29/2017,Taiwan,-0.000173546
6/29/2017,Japan,-0.000158192
6/30/2017,Chile,-0.00023652
6/30/2017,Japan,-0.000151566
6/30/2017,Mexico,-0.001906793
6/30/2017,Thailand,-1.59042E-05
6/30/2017,China,-6.22302E-05
6/30/2017,United States,-0.000327728
6/30/2017,Indonesia,-0.000370435
6/30/2017,Brazil,-0.004360875
6/30/2017,India,-0.00651615
6/30/2017,Philippines,-0.002150787
6/30/2017,Taiwan,-0.000154285
7/3/2017,Thailand,-1.14339E-05
7/3/2017,United States,-0.000339273
7/3/2017,China,-0.000193977
7/3/2017,Indonesia,-0.000340684
7/3/2017,India,-0.006608954
7/3/2017,Brazil,-0.004393494
7/3/2017,Philippines,-0.002037041
7/3/2017,Chile,-0.000230431
7/3/2017,Mexico,-0.001822383
7/3/2017,Japan,-0.00011578
7/3/2017,Taiwan,-0.00015614
7/4/2017,Chile,-0.000215053
7/4/2017,Mexico,-0.001804899
7/4/2017,Japan,-0.000126655
7/4/2017,Taiwan,-0.000139374
7/4/2017,Philippines,-0.001850348
7/4/2017,United States,-0.000348946
7/4/2017,India,-0.00668938
7/4/2017,Brazil,-0.004496178
7/4/2017,Thailand,-8.1599E-06
7/4/2017,China,-0.000205827
7/4/2017,Indonesia,-0.000322759
7/5/2017,Chile,-0.000203182
7/5/2017,United States,-0.000344945
7/5/2017,Thailand,-9.11016E-06
7/5/2017,Japan,-0.000121962
7/5/2017,Mexico,-0.001788298
7/5/2017,Taiwan,-0.000130281
7/5/2017,Brazil,-0.004567311
7/5/2017,India,-0.006768635
7/5/2017,Philippines,-0.001825988
7/5/2017,China,-0.000212288
7/5/2017,Indonesia,-0.000299536
7/6/2017,United States,-0.000337858
7/6/2017,India,-0.006544591
7/6/2017,Thailand,-7.80546E-06
7/6/2017,Taiwan,-0.000141019
7/6/2017,Indonesia,-0.000361428
7/6/2017,Brazil,-0.004553349
7/6/2017,Japan,-0.000108118
7/6/2017,Philippines,-0.001984489
7/6/2017,China,-0.000189508
7/6/2017,Chile,-0.000194043
7/6/2017,Mexico,-0.001609582
7/7/2017,Indonesia,-0.000353388
7/7/2017,Brazil,-0.004455598
7/7/2017,India,-0.006495786
7/7/2017,Philippines,-0.001996382
7/7/2017,China,-0.000179795
7/7/2017,Chile,-0.000194661
7/7/2017,Mexico,-0.001608793
7/7/2017,Thailand,-8.34559E-06
7/7/2017,United States,-0.000335298
7/7/2017,Taiwan,-0.000145336
7/7/2017,Japan,-0.000100015
7/10/2017,Brazil,-0.004558722
7/10/2017,United States,-0.000340901
7/10/2017,India,-0.006542955
7/10/2017,Thailand,-8.64154E-06
7/10/2017,China,-0.000169951
7/10/2017,Indonesia,-0.000357327
7/10/2017,Chile,-0.000195882
7/10/2017,Mexico,-0.001626686
