trade_dt,Ticker_Und,VaR90D%
7/19/2019,RAIL3 BZ Equity,-0.00100
7/19/2019,CPN TB Equity,-0.00034
7/19/2019,EIM IN Equity,0.00000
7/19/2019,PAG IN Equity,-0.00105
7/19/2019,KLBN11 BZ Equity,-0.00085
7/19/2019,520 HK Equity,-0.00105
7/19/2019,CVCB3 BZ Equity,-0.00140
7/19/2019,INFOE IN Equity,-0.00060
7/19/2019,035720 KS Equity,-0.00104
7/19/2019,ICT PM Equity,-0.00016
7/19/2019,1112 HK Equity,-0.00145
7/19/2019,CIFC IN Equity,-0.00148
7/19/2019,MXNUSD Curncy,NULL
7/19/2019,STNE US Equity,-0.00207
7/19/2019,345 HK Equity,-0.00059
7/19/2019,MDIA3 BZ Equity,-0.00094
7/19/2019,SE US Equity,-0.00110
7/19/2019,SECB PM Equity,-0.00034
7/19/2019,RBK IN Equity,-0.00102
7/19/2019,MGLU3 BZ Equity,0.00000
7/19/2019,PIDI IN Equity,0.00000
7/19/2019,036570 KS Equity,-0.00100
7/19/2019,GRUMAB MM Equity,-0.00010
7/22/2019,CIFC IN Equity,-0.00139
7/22/2019,HTHT US Equity,-0.00080
7/22/2019,RAIL3 BZ Equity,-0.00100
7/22/2019,002508 CH Equity,-0.00060
7/22/2019,INFOE IN Equity,-0.00061
7/22/2019,345 HK Equity,-0.00058
7/22/2019,PIDI IN Equity,0.00000
7/22/2019,036570 KS Equity,-0.00102
7/22/2019,STNE US Equity,-0.00216
7/22/2019,SECB PM Equity,-0.00037
7/22/2019,ALSEA* MM Equity,-0.00029
7/22/2019,EEM US Equity,-0.00003
7/22/2019,MGLU3 BZ Equity,0.00000
7/22/2019,GRUMAB MM Equity,-0.00009
7/22/2019,MXNUSD Curncy,NULL
7/22/2019,6409 TT Equity,-0.00025
7/22/2019,RBK IN Equity,-0.00090
7/22/2019,SE US Equity,-0.00117
7/22/2019,CVCB3 BZ Equity,-0.00137
7/22/2019,TVSL IN Equity,-0.00141
7/22/2019,1112 HK Equity,-0.00149
7/22/2019,PAG IN Equity,-0.00100
7/22/2019,EIM IN Equity,0.00000
7/22/2019,520 HK Equity,-0.00106
7/22/2019,035720 KS Equity,-0.00111
7/22/2019,ICT PM Equity,-0.00016
7/22/2019,CPN TB Equity,-0.00033
7/22/2019,MDIA3 BZ Equity,-0.00093
7/22/2019,KLBN11 BZ Equity,-0.00086
7/23/2019,MXNUSD Curncy,NULL
7/23/2019,035720 KS Equity,-0.00120
7/23/2019,520 HK Equity,-0.00109
7/23/2019,STNE US Equity,-0.00209
7/23/2019,SE US Equity,-0.00119
7/23/2019,ALSEA* MM Equity,-0.00029
7/23/2019,CVCB3 BZ Equity,-0.00137
7/23/2019,PIDI IN Equity,0.00000
7/23/2019,EIM IN Equity,0.00000
7/23/2019,6409 TT Equity,-0.00026
7/23/2019,MGLU3 BZ Equity,0.00000
7/23/2019,ICT PM Equity,-0.00017
7/23/2019,CPN TB Equity,-0.00034
7/23/2019,RAIL3 BZ Equity,-0.00099
7/23/2019,SECB PM Equity,-0.00038
7/23/2019,CIFC IN Equity,-0.00136
7/23/2019,RBK IN Equity,-0.00082
7/23/2019,036570 KS Equity,-0.00107
7/23/2019,GRUMAB MM Equity,-0.00009
7/23/2019,HTHT US Equity,-0.00083
7/23/2019,002508 CH Equity,-0.00059
7/23/2019,INFOE IN Equity,-0.00061
7/23/2019,1112 HK Equity,-0.00153
7/23/2019,TVSL IN Equity,-0.00127
7/23/2019,MDIA3 BZ Equity,-0.00092
7/23/2019,KLBN11 BZ Equity,-0.00085
7/23/2019,EEM US Equity,-0.00006
7/23/2019,345 HK Equity,-0.00061
7/23/2019,PAG IN Equity,-0.00098
7/24/2019,STNE US Equity,-0.00201
7/24/2019,EIM IN Equity,0.00000
7/24/2019,TVSL IN Equity,-0.00118
7/24/2019,CPN TB Equity,-0.00033
7/24/2019,GRUMAB MM Equity,-0.00010
7/24/2019,KLBN11 BZ Equity,-0.00086
7/24/2019,6409 TT Equity,-0.00026
7/24/2019,RBK IN Equity,-0.00073
7/24/2019,SECB PM Equity,-0.00037
7/24/2019,1112 HK Equity,-0.00158
7/24/2019,345 HK Equity,-0.00062
7/24/2019,MGLU3 BZ Equity,0.00000
7/24/2019,520 HK Equity,-0.00108
7/24/2019,INFOE IN Equity,-0.00061
7/24/2019,002508 CH Equity,-0.00056
7/24/2019,RAIL3 BZ Equity,-0.00101
7/24/2019,MDIA3 BZ Equity,-0.00095
7/24/2019,ALSEA* MM Equity,-0.00029
7/24/2019,HTHT US Equity,-0.00086
7/24/2019,CIFC IN Equity,-0.00126
7/24/2019,EEM US Equity,-0.00014
7/24/2019,035720 KS Equity,-0.00127
7/24/2019,PAG IN Equity,-0.00092
7/24/2019,036570 KS Equity,-0.00111
7/24/2019,SE US Equity,-0.00123
7/24/2019,CVCB3 BZ Equity,-0.00141
7/24/2019,PIDI IN Equity,0.00000
7/24/2019,ICT PM Equity,-0.00017
7/25/2019,CVCB3 BZ Equity,-0.00145
7/25/2019,PIDI IN Equity,0.00000
7/25/2019,EIM IN Equity,0.00000
7/25/2019,002508 CH Equity,-0.00055
7/25/2019,INFOE IN Equity,-0.00066
7/25/2019,1112 HK Equity,-0.00162
7/25/2019,CIFC IN Equity,-0.00133
7/25/2019,EEM US Equity,-0.00014
7/25/2019,SE US Equity,-0.00139
7/25/2019,SECB PM Equity,-0.00038
7/25/2019,CPN TB Equity,-0.00034
7/25/2019,6409 TT Equity,-0.00026
7/25/2019,345 HK Equity,-0.00063
7/25/2019,PAG IN Equity,-0.00086
7/25/2019,RAIL3 BZ Equity,-0.00098
7/25/2019,HTHT US Equity,-0.00086
7/25/2019,ICT PM Equity,-0.00017
7/25/2019,STNE US Equity,-0.00193
7/25/2019,035720 KS Equity,-0.00131
7/25/2019,MDIA3 BZ Equity,-0.00093
7/25/2019,GRUMAB MM Equity,-0.00012
7/25/2019,036570 KS Equity,-0.00109
7/25/2019,MGLU3 BZ Equity,0.00000
7/25/2019,520 HK Equity,-0.00111
7/25/2019,RBK IN Equity,-0.00069
7/25/2019,ALSEA* MM Equity,-0.00028
7/25/2019,KLBN11 BZ Equity,-0.00082
7/25/2019,TVSL IN Equity,-0.00116
7/26/2019,520 HK Equity,-0.00109
7/26/2019,1112 HK Equity,-0.00156
7/26/2019,GRUMAB MM Equity,-0.00014
7/26/2019,KLBN11 BZ Equity,-0.00082
7/26/2019,RBK IN Equity,-0.00069
7/26/2019,SECB PM Equity,-0.00037
7/26/2019,EIM IN Equity,0.00000
7/26/2019,002508 CH Equity,-0.00055
7/26/2019,RAIL3 BZ Equity,-0.00100
7/26/2019,PAG IN Equity,-0.00082
7/26/2019,035720 KS Equity,-0.00133
7/26/2019,SE US Equity,-0.00144
7/26/2019,ICT PM Equity,-0.00016
7/26/2019,HTHT US Equity,-0.00085
7/26/2019,EEM US Equity,-0.00011
7/26/2019,MDIA3 BZ Equity,-0.00092
7/26/2019,036570 KS Equity,-0.00108
7/26/2019,TVSL IN Equity,-0.00122
7/26/2019,MGLU3 BZ Equity,0.00000
7/26/2019,6409 TT Equity,-0.00026
7/26/2019,345 HK Equity,-0.00060
7/26/2019,STNE US Equity,-0.00207
7/26/2019,CPN TB Equity,-0.00033
7/26/2019,ALSEA* MM Equity,-0.00032
7/26/2019,CIFC IN Equity,-0.00131
7/26/2019,CVCB3 BZ Equity,-0.00149
7/26/2019,PIDI IN Equity,0.00000
7/26/2019,INFOE IN Equity,-0.00062
7/29/2019,PIDI IN Equity,0.00000
7/29/2019,1112 HK Equity,-0.00160
7/29/2019,RBK IN Equity,-0.00069
7/29/2019,CPN TB Equity,-0.00032
7/29/2019,035720 KS Equity,-0.00137
7/29/2019,6409 TT Equity,-0.00027
7/29/2019,345 HK Equity,-0.00058
7/29/2019,MDIA3 BZ Equity,-0.00095
7/29/2019,HTHT US Equity,-0.00086
7/29/2019,SECB PM Equity,-0.00038
7/29/2019,KLBN11 BZ Equity,-0.00083
7/29/2019,TVSL IN Equity,-0.00116
7/29/2019,ICT PM Equity,-0.00016
7/29/2019,MGLU3 BZ Equity,0.00000
7/29/2019,PAG IN Equity,-0.00083
7/29/2019,036570 KS Equity,-0.00108
7/29/2019,520 HK Equity,-0.00105
7/29/2019,RAIL3 BZ Equity,-0.00100
7/29/2019,ALSEA* MM Equity,-0.00030
7/29/2019,EEM US Equity,-0.00013
7/29/2019,EIM IN Equity,NULL
7/29/2019,CIFC IN Equity,-0.00133
7/29/2019,002508 CH Equity,-0.00042
7/29/2019,SE US Equity,-0.00143
7/29/2019,STNE US Equity,-0.00211
7/29/2019,GRUMAB MM Equity,-0.00014
7/29/2019,INFOE IN Equity,-0.00062
7/29/2019,CVCB3 BZ Equity,-0.00148
7/30/2019,6409 TT Equity,-0.00026
7/30/2019,RAIL3 BZ Equity,-0.00102
7/30/2019,036570 KS Equity,-0.00112
7/30/2019,GRUMAB MM Equity,-0.00014
7/30/2019,EEM US Equity,-0.00013
7/30/2019,HTHT US Equity,-0.00085
7/30/2019,1112 HK Equity,-0.00161
7/30/2019,RBK IN Equity,-0.00060
7/30/2019,PAG IN Equity,-0.00079
7/30/2019,MDIA3 BZ Equity,-0.00098
7/30/2019,CVCB3 BZ Equity,-0.00159
7/30/2019,002508 CH Equity,-0.00032
7/30/2019,KLBN11 BZ Equity,-0.00084
7/30/2019,SE US Equity,-0.00139
7/30/2019,ALSEA* MM Equity,-0.00031
7/30/2019,CIFC IN Equity,-0.00128
7/30/2019,MGLU3 BZ Equity,0.00000
7/30/2019,SECB PM Equity,-0.00038
7/30/2019,PIDI IN Equity,0.00000
7/30/2019,ICT PM Equity,-0.00016
7/30/2019,520 HK Equity,-0.00109
7/30/2019,345 HK Equity,-0.00058
7/30/2019,INFOE IN Equity,-0.00061
7/30/2019,035720 KS Equity,-0.00139
7/30/2019,STNE US Equity,-0.00222
7/30/2019,CPN TB Equity,-0.00032
7/30/2019,TVSL IN Equity,-0.00110
7/31/2019,PAG IN Equity,-0.00081
7/31/2019,1112 HK Equity,-0.00160
7/31/2019,RBK IN Equity,-0.00036
7/31/2019,MGLU3 BZ Equity,0.00000
7/31/2019,HTHT US Equity,-0.00083
7/31/2019,PIDI IN Equity,0.00000
7/31/2019,CPN TB Equity,-0.00033
7/31/2019,STNE US Equity,-0.00216
7/31/2019,035720 KS Equity,-0.00142
7/31/2019,CVCB3 BZ Equity,-0.00164
7/31/2019,CIFC IN Equity,-0.00140
7/31/2019,EEM US Equity,-0.00013
7/31/2019,6409 TT Equity,-0.00026
7/31/2019,345 HK Equity,-0.00056
7/31/2019,RAIL3 BZ Equity,-0.00102
7/31/2019,036570 KS Equity,-0.00114
7/31/2019,TCS LI Equity,0.00000
7/31/2019,TVSL IN Equity,-0.00121
7/31/2019,MDIA3 BZ Equity,-0.00097
7/31/2019,SE US Equity,-0.00137
7/31/2019,ALSEA* MM Equity,-0.00030
7/31/2019,GRUMAB MM Equity,-0.00014
7/31/2019,KLBN11 BZ Equity,-0.00084
7/31/2019,ICT PM Equity,-0.00017
7/31/2019,SECB PM Equity,-0.00038
7/31/2019,520 HK Equity,-0.00110
7/31/2019,002508 CH Equity,-0.00027
7/31/2019,INFOE IN Equity,-0.00062
8/1/2019,HTHT US Equity,-0.00079
8/1/2019,1112 HK Equity,-0.00156
8/1/2019,EEM US Equity,-0.00012
8/1/2019,CIFC IN Equity,-0.00138
8/1/2019,MGLU3 BZ Equity,0.00000
8/1/2019,INFOE IN Equity,-0.00061
8/1/2019,TCS LI Equity,-0.00001
8/1/2019,GRUMAB MM Equity,-0.00014
8/1/2019,RAIL3 BZ Equity,-0.00091
8/1/2019,035720 KS Equity,-0.00139
8/1/2019,RBK IN Equity,-0.00035
8/1/2019,6409 TT Equity,-0.00026
8/1/2019,520 HK Equity,-0.00109
8/1/2019,TVSL IN Equity,-0.00116
8/1/2019,CPN TB Equity,-0.00033
8/1/2019,PIDI IN Equity,0.00000
8/1/2019,002508 CH Equity,-0.00027
8/1/2019,SECB PM Equity,-0.00037
8/1/2019,ICT PM Equity,-0.00017
8/1/2019,KLBN11 BZ Equity,-0.00080
8/1/2019,MDIA3 BZ Equity,-0.00096
8/1/2019,PAG IN Equity,-0.00081
8/1/2019,CVCB3 BZ Equity,-0.00161
8/1/2019,036570 KS Equity,-0.00129
8/1/2019,345 HK Equity,-0.00056
8/1/2019,ALSEA* MM Equity,-0.00029
8/1/2019,SE US Equity,-0.00137
8/1/2019,STNE US Equity,-0.00218
8/2/2019,EEM US Equity,-0.00012
8/2/2019,1112 HK Equity,-0.00154
8/2/2019,CIFC IN Equity,-0.00141
8/2/2019,PAG IN Equity,-0.00080
8/2/2019,RAIL3 BZ Equity,-0.00078
8/2/2019,INFOE IN Equity,-0.00059
8/2/2019,520 HK Equity,-0.00108
8/2/2019,ALSEA* MM Equity,-0.00029
8/2/2019,MDIA3 BZ Equity,-0.00092
8/2/2019,SECB PM Equity,-0.00035
8/2/2019,PIDI IN Equity,0.00000
8/2/2019,002508 CH Equity,-0.00025
8/2/2019,CVCB3 BZ Equity,-0.00160
8/2/2019,TCS LI Equity,-0.00001
8/2/2019,HTHT US Equity,-0.00078
8/2/2019,MGLU3 BZ Equity,0.00000
8/2/2019,RBK IN Equity,-0.00037
8/2/2019,6409 TT Equity,-0.00026
8/2/2019,GRUMAB MM Equity,-0.00014
8/2/2019,CPN TB Equity,-0.00031
8/2/2019,SE US Equity,-0.00151
8/2/2019,STNE US Equity,-0.00227
8/2/2019,ICT PM Equity,-0.00016
8/2/2019,035720 KS Equity,-0.00142
8/2/2019,TVSL IN Equity,-0.00122
8/2/2019,KLBN11 BZ Equity,-0.00077
8/2/2019,036570 KS Equity,-0.00137
8/2/2019,345 HK Equity,-0.00053
8/5/2019,CIFC IN Equity,-0.00142
8/5/2019,1112 HK Equity,-0.00158
8/5/2019,TVSL IN Equity,-0.00125
8/5/2019,PAG IN Equity,-0.00083
8/5/2019,RAIL3 BZ Equity,-0.00079
8/5/2019,036570 KS Equity,-0.00132
8/5/2019,MGLU3 BZ Equity,0.00000
8/5/2019,SE US Equity,-0.00159
8/5/2019,KLBN11 BZ Equity,-0.00078
8/5/2019,INFOE IN Equity,-0.00061
8/5/2019,6409 TT Equity,-0.00029
8/5/2019,TCS LI Equity,-0.00001
8/5/2019,PIDI IN Equity,0.00000
8/5/2019,ALSEA* MM Equity,-0.00030
8/5/2019,HTHT US Equity,-0.00076
8/5/2019,002508 CH Equity,-0.00025
8/5/2019,GRUMAB MM Equity,-0.00014
8/5/2019,RBK IN Equity,-0.00039
8/5/2019,345 HK Equity,-0.00057
8/5/2019,CVCB3 BZ Equity,-0.00159
8/5/2019,MDIA3 BZ Equity,-0.00094
8/5/2019,035720 KS Equity,-0.00147
8/5/2019,ICT PM Equity,-0.00017
8/5/2019,CPN TB Equity,-0.00034
8/5/2019,SECB PM Equity,-0.00037
8/5/2019,EEM US Equity,-0.00013
8/5/2019,STNE US Equity,-0.00218
8/5/2019,520 HK Equity,-0.00106
8/6/2019,CVCB3 BZ Equity,-0.00162
8/6/2019,345 HK Equity,-0.00059
8/6/2019,6409 TT Equity,-0.00028
8/6/2019,ICT PM Equity,-0.00017
8/6/2019,002508 CH Equity,-0.00024
8/6/2019,1112 HK Equity,-0.00151
8/6/2019,520 HK Equity,-0.00106
8/6/2019,RBK IN Equity,-0.00040
8/6/2019,KLBN11 BZ Equity,-0.00077
8/6/2019,GRUMAB MM Equity,-0.00014
8/6/2019,STNE US Equity,-0.00227
8/6/2019,RAIL3 BZ Equity,-0.00081
8/6/2019,TCS LI Equity,-0.00001
8/6/2019,TVSL IN Equity,-0.00126
8/6/2019,036570 KS Equity,-0.00126
8/6/2019,MGLU3 BZ Equity,0.00000
8/6/2019,ALSEA* MM Equity,-0.00029
8/6/2019,EEM US Equity,-0.00013
8/6/2019,SE US Equity,-0.00158
8/6/2019,CIFC IN Equity,-0.00146
8/6/2019,HTHT US Equity,-0.00078
8/6/2019,INFOE IN Equity,-0.00060
8/6/2019,035720 KS Equity,-0.00145
8/6/2019,CPN TB Equity,-0.00033
8/6/2019,MDIA3 BZ Equity,-0.00096
8/6/2019,SECB PM Equity,-0.00035
8/6/2019,PAG IN Equity,-0.00085
8/6/2019,PIDI IN Equity,0.00000
8/7/2019,HTHT US Equity,-0.00077
8/7/2019,MGLU3 BZ Equity,0.00000
8/7/2019,ICT PM Equity,-0.00018
8/7/2019,STNE US Equity,-0.00224
8/7/2019,520 HK Equity,-0.00100
8/7/2019,TCS LI Equity,-0.00003
8/7/2019,035720 KS Equity,-0.00158
8/7/2019,CPN TB Equity,-0.00033
8/7/2019,MDIA3 BZ Equity,-0.00095
8/7/2019,345 HK Equity,-0.00060
8/7/2019,GRUMAB MM Equity,-0.00014
8/7/2019,1112 HK Equity,-0.00150
8/7/2019,SECB PM Equity,-0.00039
8/7/2019,SE US Equity,-0.00162
8/7/2019,002508 CH Equity,-0.00024
8/7/2019,CVCB3 BZ Equity,-0.00154
8/7/2019,6409 TT Equity,-0.00029
8/7/2019,PAG IN Equity,-0.00083
8/7/2019,PIDI IN Equity,0.00000
8/7/2019,CIFC IN Equity,-0.00148
8/7/2019,ALSEA* MM Equity,-0.00027
8/7/2019,EEM US Equity,-0.00013
8/7/2019,RBK IN Equity,-0.00036
8/7/2019,KLBN11 BZ Equity,-0.00076
8/7/2019,RAIL3 BZ Equity,-0.00080
8/7/2019,036570 KS Equity,-0.00132
8/7/2019,INFOE IN Equity,-0.00061
8/7/2019,TVSL IN Equity,-0.00122
8/8/2019,KLBN11 BZ Equity,-0.00080
8/8/2019,TVSL IN Equity,-0.00120
8/8/2019,PAG IN Equity,-0.00079
8/8/2019,520 HK Equity,-0.00101
8/8/2019,INFOE IN Equity,-0.00058
8/8/2019,1112 HK Equity,-0.00145
8/8/2019,CIFC IN Equity,-0.00138
8/8/2019,CVCB3 BZ Equity,-0.00155
8/8/2019,035720 KS Equity,-0.00158
8/8/2019,002508 CH Equity,-0.00026
8/8/2019,ICT PM Equity,-0.00020
8/8/2019,TCS LI Equity,-0.00003
8/8/2019,PIDI IN Equity,0.00000
8/8/2019,MGLU3 BZ Equity,0.00000
8/8/2019,CPN TB Equity,-0.00029
8/8/2019,SECB PM Equity,-0.00047
8/8/2019,SE US Equity,-0.00163
8/8/2019,ALSEA* MM Equity,-0.00028
8/8/2019,RAIL3 BZ Equity,-0.00085
8/8/2019,RBK IN Equity,-0.00035
8/8/2019,EEM US Equity,-0.00013
8/8/2019,6409 TT Equity,-0.00030
8/8/2019,345 HK Equity,-0.00062
8/8/2019,HTHT US Equity,-0.00078
8/8/2019,036570 KS Equity,-0.00136
8/8/2019,GRUMAB MM Equity,-0.00013
8/8/2019,MDIA3 BZ Equity,-0.00096
8/8/2019,STNE US Equity,-0.00243
8/9/2019,6409 TT Equity,-0.00030
8/9/2019,SECB PM Equity,-0.00048
8/9/2019,CPN TB Equity,-0.00028
8/9/2019,520 HK Equity,-0.00099
8/9/2019,002508 CH Equity,-0.00024
8/9/2019,RAIL3 BZ Equity,-0.00084
8/9/2019,INFOE IN Equity,-0.00059
8/9/2019,EEM US Equity,-0.00012
8/9/2019,SE US Equity,-0.00155
8/9/2019,CIFC IN Equity,-0.00135
8/9/2019,GRUMAB MM Equity,-0.00014
8/9/2019,TCS LI Equity,-0.00003
8/9/2019,ICT PM Equity,-0.00019
8/9/2019,PIDI IN Equity,0.00000
8/9/2019,1112 HK Equity,-0.00142
8/9/2019,MGLU3 BZ Equity,0.00000
8/9/2019,HTHT US Equity,-0.00078
8/9/2019,345 HK Equity,-0.00061
8/9/2019,036570 KS Equity,-0.00141
8/9/2019,PAG IN Equity,-0.00067
8/9/2019,035720 KS Equity,-0.00167
8/9/2019,MDIA3 BZ Equity,-0.00104
8/9/2019,KLBN11 BZ Equity,-0.00076
8/9/2019,TVSL IN Equity,-0.00119
8/9/2019,CVCB3 BZ Equity,-0.00178
8/9/2019,RBK IN Equity,-0.00038
8/9/2019,STNE US Equity,-0.00220
8/9/2019,ALSEA* MM Equity,-0.00027
8/12/2019,MDIA3 BZ Equity,-0.00097
8/12/2019,KRWUSD Curncy,0.00022
8/12/2019,SE US Equity,-0.00154
8/12/2019,1112 HK Equity,-0.00144
8/12/2019,INFOE IN Equity,-0.00061
8/12/2019,TVSL IN Equity,-0.00123
8/12/2019,6409 TT Equity,-0.00029
8/12/2019,CVCB3 BZ Equity,-0.00174
8/12/2019,ALSEA* MM Equity,-0.00026
8/12/2019,GRUMAB MM Equity,-0.00014
8/12/2019,036570 KS Equity,-0.00142
8/12/2019,002508 CH Equity,-0.00025
8/12/2019,HTHT US Equity,-0.00077
8/12/2019,CPN TB Equity,-0.00029
8/12/2019,EEM US Equity,-0.00012
8/12/2019,CIFC IN Equity,-0.00140
8/12/2019,ICT PM Equity,-0.00019
8/12/2019,RAIL3 BZ Equity,-0.00081
8/12/2019,MGLU3 BZ Equity,0.00000
8/12/2019,KLBN11 BZ Equity,-0.00075
8/12/2019,PIDI IN Equity,0.00000
8/12/2019,520 HK Equity,-0.00102
8/12/2019,345 HK Equity,-0.00062
8/12/2019,PAG IN Equity,-0.00068
8/12/2019,RBK IN Equity,-0.00039
8/12/2019,STNE US Equity,-0.00211
8/12/2019,TCS LI Equity,-0.00003
8/12/2019,035720 KS Equity,-0.00166
8/12/2019,SECB PM Equity,-0.00048
8/13/2019,TCS LI Equity,-0.00003
8/13/2019,002508 CH Equity,-0.00025
8/13/2019,INFOE IN Equity,-0.00060
8/13/2019,RBK IN Equity,-0.00037
8/13/2019,GRUMAB MM Equity,-0.00014
8/13/2019,345 HK Equity,-0.00061
8/13/2019,CVCB3 BZ Equity,-0.00176
8/13/2019,STNE US Equity,-0.00219
8/13/2019,CPN TB Equity,-0.00030
8/13/2019,EEM US Equity,-0.00021
8/13/2019,1112 HK Equity,-0.00140
8/13/2019,RAIL3 BZ Equity,-0.00072
8/13/2019,035720 KS Equity,-0.00169
8/13/2019,CIFC IN Equity,-0.00132
8/13/2019,MDIA3 BZ Equity,-0.00097
8/13/2019,KRWUSD Curncy,0.00023
8/13/2019,PAG IN Equity,-0.00068
8/13/2019,TVSL IN Equity,-0.00114
8/13/2019,036570 KS Equity,-0.00142
8/13/2019,520 HK Equity,-0.00103
8/13/2019,PIDI IN Equity,0.00000
8/13/2019,6409 TT Equity,-0.00030
8/13/2019,HTHT US Equity,-0.00081
8/13/2019,SECB PM Equity,-0.00048
8/13/2019,SE US Equity,-0.00160
8/13/2019,KLBN11 BZ Equity,-0.00078
8/13/2019,MGLU3 BZ Equity,0.00000
8/13/2019,ALSEA* MM Equity,-0.00026
8/13/2019,ICT PM Equity,-0.00018
8/14/2019,MDIA3 BZ Equity,-0.00088
8/14/2019,035720 KS Equity,-0.00169
8/14/2019,6409 TT Equity,-0.00031
8/14/2019,SE US Equity,-0.00158
8/14/2019,036570 KS Equity,-0.00149
8/14/2019,KRWUSD Curncy,0.00022
8/14/2019,PIDI IN Equity,0.00000
8/14/2019,TVSL IN Equity,-0.00113
8/14/2019,RBK IN Equity,-0.00038
8/14/2019,RAIL3 BZ Equity,-0.00069
8/14/2019,ICT PM Equity,-0.00018
8/14/2019,PAG IN Equity,-0.00071
8/14/2019,002508 CH Equity,-0.00026
8/14/2019,ALSEA* MM Equity,-0.00026
8/14/2019,TCS LI Equity,-0.00003
8/14/2019,CPN TB Equity,-0.00029
8/14/2019,345 HK Equity,-0.00062
8/14/2019,520 HK Equity,-0.00099
8/14/2019,INFOE IN Equity,-0.00060
8/14/2019,GRUMAB MM Equity,-0.00014
8/14/2019,CVCB3 BZ Equity,-0.00170
8/14/2019,1112 HK Equity,-0.00136
8/14/2019,CIFC IN Equity,-0.00134
8/14/2019,EEM US Equity,-0.00020
8/14/2019,SECB PM Equity,-0.00050
8/14/2019,HTHT US Equity,-0.00078
8/14/2019,KLBN11 BZ Equity,-0.00075
8/14/2019,MGLU3 BZ Equity,0.00000
8/14/2019,STNE US Equity,-0.00210
8/15/2019,SE US Equity,-0.00167
8/15/2019,EEM US Equity,-0.00021
8/15/2019,1112 HK Equity,-0.00139
8/15/2019,MGLU3 BZ Equity,0.00000
8/15/2019,STNE US Equity,-0.00189
8/15/2019,INFOE IN Equity,-0.00061
8/15/2019,TCS LI Equity,-0.00003
8/15/2019,6409 TT Equity,-0.00034
8/15/2019,SECB PM Equity,-0.00051
8/15/2019,TVSL IN Equity,-0.00115
8/15/2019,036570 KS Equity,-0.00139
8/15/2019,ICT PM Equity,-0.00017
8/15/2019,PIDI IN Equity,0.00000
8/15/2019,KRWUSD Curncy,0.00022
8/15/2019,345 HK Equity,-0.00063
8/15/2019,CIFC IN Equity,-0.00135
8/15/2019,ALSEA* MM Equity,-0.00023
8/15/2019,CPN TB Equity,-0.00031
8/15/2019,RAIL3 BZ Equity,-0.00073
8/15/2019,035720 KS Equity,-0.00169
8/15/2019,GRUMAB MM Equity,-0.00013
8/15/2019,PAG IN Equity,-0.00071
8/15/2019,KLBN11 BZ Equity,-0.00075
8/15/2019,HTHT US Equity,-0.00082
8/15/2019,002508 CH Equity,-0.00027
8/15/2019,MDIA3 BZ Equity,-0.00075
8/15/2019,CVCB3 BZ Equity,-0.00166
8/15/2019,520 HK Equity,-0.00108
8/15/2019,RBK IN Equity,-0.00039
8/16/2019,TVSL IN Equity,-0.00111
8/16/2019,STNE US Equity,-0.00196
8/16/2019,CPN TB Equity,-0.00031
8/16/2019,002508 CH Equity,-0.00026
8/16/2019,CVCB3 BZ Equity,-0.00165
8/16/2019,INFOE IN Equity,-0.00059
8/16/2019,SE US Equity,-0.00171
8/16/2019,HTHT US Equity,-0.00089
8/16/2019,036570 KS Equity,-0.00132
8/16/2019,KRWUSD Curncy,0.00022
8/16/2019,ICT PM Equity,-0.00018
8/16/2019,GRUMAB MM Equity,-0.00013
8/16/2019,PIDI IN Equity,0.00000
8/16/2019,1112 HK Equity,-0.00133
8/16/2019,RBK IN Equity,-0.00039
8/16/2019,CIFC IN Equity,-0.00130
8/16/2019,KLBN11 BZ Equity,-0.00073
8/16/2019,SECB PM Equity,-0.00046
8/16/2019,RAIL3 BZ Equity,-0.00076
8/16/2019,520 HK Equity,-0.00099
8/16/2019,6409 TT Equity,-0.00034
8/16/2019,TCS LI Equity,-0.00003
8/16/2019,MGLU3 BZ Equity,0.00000
8/16/2019,EEM US Equity,-0.00032
8/16/2019,ALSEA* MM Equity,-0.00025
8/16/2019,PAG IN Equity,-0.00069
8/16/2019,035720 KS Equity,-0.00162
8/16/2019,345 HK Equity,-0.00062
8/16/2019,MDIA3 BZ Equity,-0.00075
8/19/2019,1112 HK Equity,-0.00135
8/19/2019,KLBN11 BZ Equity,-0.00070
8/19/2019,TCS LI Equity,-0.00003
8/19/2019,INFOE IN Equity,-0.00057
8/19/2019,520 HK Equity,-0.00106
8/19/2019,SE US Equity,-0.00174
8/19/2019,STNE US Equity,-0.00199
8/19/2019,SECB PM Equity,-0.00051
8/19/2019,RAIL3 BZ Equity,-0.00072
8/19/2019,002508 CH Equity,-0.00028
8/19/2019,035720 KS Equity,-0.00163
8/19/2019,PAG IN Equity,-0.00069
8/19/2019,TVSL IN Equity,-0.00105
8/19/2019,ICT PM Equity,-0.00019
8/19/2019,CIFC IN Equity,-0.00125
8/19/2019,345 HK Equity,-0.00064
8/19/2019,CVCB3 BZ Equity,-0.00160
8/19/2019,CPN TB Equity,-0.00030
8/19/2019,GRUMAB MM Equity,-0.00013
8/19/2019,PIDI IN Equity,0.00000
8/19/2019,6409 TT Equity,-0.00034
8/19/2019,EEM US Equity,-0.00040
8/19/2019,KRWUSD Curncy,0.00022
8/19/2019,ALSEA* MM Equity,-0.00025
