Date,name1,value,parent,name
7/6/2019,1112 HK Equity,0.046532123,Origin,1112 HK 
7/6/2019,INFOE IN Equity,0.036245271,Origin,INFOE IN 
7/6/2019,SE US Equity,0.027903334,Origin,SE
7/6/2019,PIDI IN Equity,1.55E-05,Origin,PIDI IN 
7/6/2019,6409 TT Equity,0.031867855,Origin,6409 TT 
7/6/2019,RBK IN Equity,0.068613004,Origin,RBK IN 
7/6/2019,TVSL IN Equity,0.076878763,Origin,TVSL IN 
7/6/2019,ALSEA* MM Equity,0.022949881,Origin,ALSEA* MM 
7/6/2019,035720 KS Equity,0.019646415,Origin,035720 KS 
7/6/2019,EEM US Equity,0.034555648,Origin,EEM
7/6/2019,CPN TB Equity,0.045210983,Origin,CPN TB 
7/6/2019,MDIA3 BZ Equity,0.038230535,Origin,MDIA3 BZ 
7/6/2019,CIFC IN Equity,0.057394846,Origin,CIFC IN 
7/6/2019,CVCB3 BZ Equity,0.048752891,Origin,CVCB3 BZ 
7/6/2019,520 HK Equity,0.025888712,Origin,520 HK 
7/6/2019,RAIL3 BZ Equity,0.043690771,Origin,RAIL3 BZ 
7/6/2019,MXNUSD Curncy,0,Origin,MXNUSD 
7/6/2019,036570 KS Equity,0.05940961,Origin,036570 KS 
7/6/2019,STNE US Equity,0.031378151,Origin,STNE
7/6/2019,345 HK Equity,0.037130746,Origin,345 HK 
7/6/2019,KLBN11 BZ Equity,0.043523006,Origin,KLBN11 BZ 
7/6/2019,EIM IN Equity,2.52E-05,Origin,EIM IN 
7/6/2019,SECB PM Equity,0.04664587,Origin,SECB PM 
7/6/2019,002508 CH Equity,0.027132032,Origin,002508 CH 
7/6/2019,MGLU3 BZ Equity,2.65E-05,Origin,MGLU3 BZ 
7/6/2019,PAG IN Equity,0.056995974,Origin,PAG IN 
7/6/2019,MPI PM Equity,0.005184278,Origin,MPI PM 
7/6/2019,HTHT US Equity,0.020342875,Origin,HTHT
7/6/2019,ICT PM Equity,0.026372394,Origin,ICT PM 
10/6/2019,345 HK Equity,0.037555559,Origin,345 HK 
10/6/2019,MXNUSD Curncy,0,Origin,MXNUSD 
10/6/2019,520 HK Equity,0.027954181,Origin,520 HK 
10/6/2019,TVSL IN Equity,0.075423402,Origin,TVSL IN 
10/6/2019,STNE US Equity,0.032770877,Origin,STNE
10/6/2019,PIDI IN Equity,1.57E-05,Origin,PIDI IN 
10/6/2019,036570 KS Equity,0.060679171,Origin,036570 KS 
10/6/2019,ICT PM Equity,0.025211306,Origin,ICT PM 
10/6/2019,6409 TT Equity,0.030737853,Origin,6409 TT 
10/6/2019,RAIL3 BZ Equity,0.042789742,Origin,RAIL3 BZ 
10/6/2019,EIM IN Equity,2.52E-05,Origin,EIM IN 
10/6/2019,002508 CH Equity,0.027054823,Origin,002508 CH 
10/6/2019,MGLU3 BZ Equity,2.68E-05,Origin,MGLU3 BZ 
10/6/2019,HTHT US Equity,0.020897912,Origin,HTHT
10/6/2019,CPN TB Equity,0.044762711,Origin,CPN TB 
10/6/2019,RBK IN Equity,0.068050847,Origin,RBK IN 
10/6/2019,ALSEA* MM Equity,0.023429601,Origin,ALSEA* MM 
10/6/2019,CIFC IN Equity,0.056413838,Origin,CIFC IN 
10/6/2019,MPI PM Equity,0.003908186,Origin,MPI PM 
10/6/2019,INFOE IN Equity,0.03533697,Origin,INFOE IN 
10/6/2019,MDIA3 BZ Equity,0.038570213,Origin,MDIA3 BZ 
10/6/2019,CVCB3 BZ Equity,0.047707683,Origin,CVCB3 BZ 
10/6/2019,PAG IN Equity,0.055465401,Origin,PAG IN 
10/6/2019,KLBN11 BZ Equity,0.043598398,Origin,KLBN11 BZ 
10/6/2019,SECB PM Equity,0.044508016,Origin,SECB PM 
10/6/2019,EEM US Equity,0.044675786,Origin,EEM
10/6/2019,SE US Equity,0.027671041,Origin,SE
10/6/2019,1112 HK Equity,0.045752023,Origin,1112 HK 
10/6/2019,035720 KS Equity,0.020100824,Origin,035720 KS 
11/6/2019,INFOE IN Equity,0.034891724,Origin,INFOE IN 
11/6/2019,002508 CH Equity,0.028418822,Origin,002508 CH 
11/6/2019,CPN TB Equity,0.043662448,Origin,CPN TB 
11/6/2019,HTHT US Equity,0.020804668,Origin,HTHT
11/6/2019,RAIL3 BZ Equity,0.043049576,Origin,RAIL3 BZ 
11/6/2019,KLBN11 BZ Equity,0.043633621,Origin,KLBN11 BZ 
11/6/2019,MDIA3 BZ Equity,0.03892607,Origin,MDIA3 BZ 
11/6/2019,SECB PM Equity,0.043679916,Origin,SECB PM 
11/6/2019,MPI PM Equity,0.003951494,Origin,MPI PM 
11/6/2019,ALSEA* MM Equity,0.024049816,Origin,ALSEA* MM 
11/6/2019,ICT PM Equity,0.024162768,Origin,ICT PM 
11/6/2019,PIDI IN Equity,1.57E-05,Origin,PIDI IN 
11/6/2019,EEM US Equity,0.050522659,Origin,EEM
11/6/2019,6409 TT Equity,0.030002189,Origin,6409 TT 
11/6/2019,STNE US Equity,0.032304976,Origin,STNE
11/6/2019,SE US Equity,0.027119322,Origin,SE
11/6/2019,MXNUSD Curncy,0,Origin,MXNUSD 
11/6/2019,345 HK Equity,0.038133802,Origin,345 HK 
11/6/2019,CIFC IN Equity,0.057809213,Origin,CIFC IN 
11/6/2019,1112 HK Equity,0.046390033,Origin,1112 HK 
11/6/2019,MGLU3 BZ Equity,2.74E-05,Origin,MGLU3 BZ 
11/6/2019,RBK IN Equity,0.067168952,Origin,RBK IN 
11/6/2019,035720 KS Equity,0.020055719,Origin,035720 KS 
11/6/2019,CVCB3 BZ Equity,0.045506152,Origin,CVCB3 BZ 
11/6/2019,EIM IN Equity,2.50E-05,Origin,EIM IN 
11/6/2019,036570 KS Equity,0.059727399,Origin,036570 KS 
11/6/2019,520 HK Equity,0.026391125,Origin,520 HK 
11/6/2019,TVSL IN Equity,0.074303652,Origin,TVSL IN 
11/6/2019,PAG IN Equity,0.054890837,Origin,PAG IN 
12/6/2019,ALSEA* MM Equity,0.024596557,Origin,ALSEA* MM 
12/6/2019,MDIA3 BZ Equity,0.039739163,Origin,MDIA3 BZ 
12/6/2019,035720 KS Equity,0.020010128,Origin,035720 KS 
12/6/2019,002508 CH Equity,0.028503967,Origin,002508 CH 
12/6/2019,CVCB3 BZ Equity,0.04513773,Origin,CVCB3 BZ 
12/6/2019,SE US Equity,0.02786645,Origin,SE
12/6/2019,HTHT US Equity,0.020255028,Origin,HTHT
12/6/2019,CIFC IN Equity,0.056863689,Origin,CIFC IN 
12/6/2019,RBK IN Equity,0.066409894,Origin,RBK IN 
12/6/2019,6409 TT Equity,0.030010081,Origin,6409 TT 
12/6/2019,MXNUSD Curncy,0,Origin,MXNUSD 
12/6/2019,PAG IN Equity,0.055789235,Origin,PAG IN 
12/6/2019,520 HK Equity,0.026317311,Origin,520 HK 
12/6/2019,MGLU3 BZ Equity,2.69E-05,Origin,MGLU3 BZ 
12/6/2019,1112 HK Equity,0.044882125,Origin,1112 HK 
12/6/2019,EEM US Equity,0.054123601,Origin,EEM
12/6/2019,345 HK Equity,0.03845726,Origin,345 HK 
12/6/2019,KLBN11 BZ Equity,0.04346707,Origin,KLBN11 BZ 
12/6/2019,ICT PM Equity,0.024225032,Origin,ICT PM 
12/6/2019,PIDI IN Equity,1.56E-05,Origin,PIDI IN 
12/6/2019,INFOE IN Equity,0.034150306,Origin,INFOE IN 
12/6/2019,036570 KS Equity,0.059895633,Origin,036570 KS 
12/6/2019,SECB PM Equity,0.043792473,Origin,SECB PM 
12/6/2019,STNE US Equity,0.032755998,Origin,STNE
12/6/2019,MPI PM Equity,0.003961677,Origin,MPI PM 
12/6/2019,EIM IN Equity,2.51E-05,Origin,EIM IN 
12/6/2019,TVSL IN Equity,0.074318531,Origin,TVSL IN 
12/6/2019,CPN TB Equity,0.043101736,Origin,CPN TB 
12/6/2019,RAIL3 BZ Equity,0.043122993,Origin,RAIL3 BZ 
13-06-19,MPI PM Equity,0.003965623,Origin,MPI PM 
13-06-19,RAIL3 BZ Equity,0.043713525,Origin,RAIL3 BZ 
13-06-19,KLBN11 BZ Equity,0.044635202,Origin,KLBN11 BZ 
13-06-19,STNE US Equity,0.033094908,Origin,STNE
13-06-19,SE US Equity,0.027380306,Origin,SE
13-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
13-06-19,TVSL IN Equity,0.072295336,Origin,TVSL IN 
13-06-19,CIFC IN Equity,0.056161386,Origin,CIFC IN 
13-06-19,ALSEA* MM Equity,0.024069229,Origin,ALSEA* MM 
13-06-19,035720 KS Equity,0.020353768,Origin,035720 KS 
13-06-19,PAG IN Equity,0.053964602,Origin,PAG IN 
13-06-19,CPN TB Equity,0.042892062,Origin,CPN TB 
13-06-19,INFOE IN Equity,0.033358073,Origin,INFOE IN 
13-06-19,6409 TT Equity,0.030019803,Origin,6409 TT 
13-06-19,520 HK Equity,0.02604656,Origin,520 HK 
13-06-19,002508 CH Equity,0.02815742,Origin,002508 CH 
13-06-19,EIM IN Equity,2.50E-05,Origin,EIM IN 
13-06-19,SECB PM Equity,0.043767414,Origin,SECB PM 
13-06-19,ICT PM Equity,0.024953169,Origin,ICT PM 
13-06-19,1112 HK Equity,0.04488893,Origin,1112 HK 
13-06-19,036570 KS Equity,0.059783734,Origin,036570 KS 
13-06-19,RBK IN Equity,0.064119943,Origin,RBK IN 
13-06-19,345 HK Equity,0.039632246,Origin,345 HK 
13-06-19,MGLU3 BZ Equity,2.77E-05,Origin,MGLU3 BZ 
13-06-19,CVCB3 BZ Equity,0.046297824,Origin,CVCB3 BZ 
13-06-19,HTHT US Equity,0.020244118,Origin,HTHT
13-06-19,EEM US Equity,0.057086083,Origin,EEM
13-06-19,MDIA3 BZ Equity,0.038408826,Origin,MDIA3 BZ 
13-06-19,PIDI IN Equity,1.52E-05,Origin,PIDI IN 
14-06-19,036570 KS Equity,0.060186807,Origin,036570 KS 
14-06-19,002508 CH Equity,0.028122636,Origin,002508 CH 
14-06-19,KLBN11 BZ Equity,0.044033744,Origin,KLBN11 BZ 
14-06-19,035720 KS Equity,0.020291147,Origin,035720 KS 
14-06-19,CIFC IN Equity,0.055976315,Origin,CIFC IN 
14-06-19,INFOE IN Equity,0.032579254,Origin,INFOE IN 
14-06-19,PAG IN Equity,0.053638901,Origin,PAG IN 
14-06-19,RBK IN Equity,0.063204568,Origin,RBK IN 
14-06-19,TVSL IN Equity,0.071422814,Origin,TVSL IN 
14-06-19,1112 HK Equity,0.044181648,Origin,1112 HK 
14-06-19,ICT PM Equity,0.025071907,Origin,ICT PM 
14-06-19,EEM US Equity,0.06316355,Origin,EEM
14-06-19,6409 TT Equity,0.030183257,Origin,6409 TT 
14-06-19,MPI PM Equity,0.00393777,Origin,MPI PM 
14-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
14-06-19,CVCB3 BZ Equity,0.04680025,Origin,CVCB3 BZ 
14-06-19,MGLU3 BZ Equity,2.80E-05,Origin,MGLU3 BZ 
14-06-19,SECB PM Equity,0.044253264,Origin,SECB PM 
14-06-19,EIM IN Equity,2.47E-05,Origin,EIM IN 
14-06-19,PIDI IN Equity,1.52E-05,Origin,PIDI IN 
14-06-19,HTHT US Equity,0.020325546,Origin,HTHT
14-06-19,STNE US Equity,0.03320412,Origin,STNE
14-06-19,CPN TB Equity,0.043418688,Origin,CPN TB 
14-06-19,ALSEA* MM Equity,0.024318793,Origin,ALSEA* MM 
14-06-19,SE US Equity,0.026954543,Origin,SE
14-06-19,345 HK Equity,0.03946509,Origin,345 HK 
14-06-19,520 HK Equity,0.026512788,Origin,520 HK 
14-06-19,MDIA3 BZ Equity,0.037205702,Origin,MDIA3 BZ 
14-06-19,RAIL3 BZ Equity,0.043544209,Origin,RAIL3 BZ 
17-06-19,TVSL IN Equity,0.070692349,Origin,TVSL IN 
17-06-19,INFOE IN Equity,0.032685876,Origin,INFOE IN 
17-06-19,EEM US Equity,0.066082209,Origin,EEM
17-06-19,1112 HK Equity,0.044221711,Origin,1112 HK 
17-06-19,MDIA3 BZ Equity,0.037232748,Origin,MDIA3 BZ 
17-06-19,002508 CH Equity,0.028323416,Origin,002508 CH 
17-06-19,SE US Equity,0.027053889,Origin,SE
17-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
17-06-19,CVCB3 BZ Equity,0.047576309,Origin,CVCB3 BZ 
17-06-19,035720 KS Equity,0.0197801,Origin,035720 KS 
17-06-19,EIM IN Equity,2.47E-05,Origin,EIM IN 
17-06-19,ALSEA* MM Equity,0.025060548,Origin,ALSEA* MM 
17-06-19,SECB PM Equity,0.043548451,Origin,SECB PM 
17-06-19,036570 KS Equity,0.060232504,Origin,036570 KS 
17-06-19,PAG IN Equity,0.053236935,Origin,PAG IN 
17-06-19,345 HK Equity,0.03908249,Origin,345 HK 
17-06-19,6409 TT Equity,0.029197921,Origin,6409 TT 
17-06-19,ICT PM Equity,0.024537377,Origin,ICT PM 
17-06-19,RAIL3 BZ Equity,0.042220387,Origin,RAIL3 BZ 
17-06-19,CIFC IN Equity,0.055906136,Origin,CIFC IN 
17-06-19,RBK IN Equity,0.062898869,Origin,RBK IN 
17-06-19,CPN TB Equity,0.042873203,Origin,CPN TB 
17-06-19,520 HK Equity,0.026652436,Origin,520 HK 
17-06-19,HTHT US Equity,0.020732228,Origin,HTHT
17-06-19,PIDI IN Equity,1.52E-05,Origin,PIDI IN 
17-06-19,STNE US Equity,0.034467318,Origin,STNE
17-06-19,MGLU3 BZ Equity,2.76E-05,Origin,MGLU3 BZ 
17-06-19,MPI PM Equity,0.003341741,Origin,MPI PM 
17-06-19,KLBN11 BZ Equity,0.04396033,Origin,KLBN11 BZ 
18-06-19,TVSL IN Equity,0.069713713,Origin,TVSL IN 
18-06-19,HTHT US Equity,0.021094521,Origin,HTHT
18-06-19,STNE US Equity,0.035089868,Origin,STNE
18-06-19,PIDI IN Equity,1.52E-05,Origin,PIDI IN 
18-06-19,345 HK Equity,0.036272889,Origin,345 HK 
18-06-19,RAIL3 BZ Equity,0.040443002,Origin,RAIL3 BZ 
18-06-19,PAG IN Equity,0.053742567,Origin,PAG IN 
18-06-19,ICT PM Equity,0.025017233,Origin,ICT PM 
18-06-19,036570 KS Equity,0.055750515,Origin,036570 KS 
18-06-19,INFOE IN Equity,0.030916528,Origin,INFOE IN 
18-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
18-06-19,MGLU3 BZ Equity,2.78E-05,Origin,MGLU3 BZ 
18-06-19,ALSEA* MM Equity,0.025155352,Origin,ALSEA* MM 
18-06-19,SE US Equity,0.028113741,Origin,SE
18-06-19,MPI PM Equity,0.003321065,Origin,MPI PM 
18-06-19,CPN TB Equity,0.043437391,Origin,CPN TB 
18-06-19,EIM IN Equity,2.47E-05,Origin,EIM IN 
18-06-19,CVCB3 BZ Equity,0.047527459,Origin,CVCB3 BZ 
18-06-19,KLBN11 BZ Equity,0.044929725,Origin,KLBN11 BZ 
18-06-19,002508 CH Equity,0.028158644,Origin,002508 CH 
18-06-19,EEM US Equity,0.077476116,Origin,EEM
18-06-19,1112 HK Equity,0.043783578,Origin,1112 HK 
18-06-19,RBK IN Equity,0.063374716,Origin,RBK IN 
18-06-19,035720 KS Equity,0.019624306,Origin,035720 KS 
18-06-19,6409 TT Equity,0.028113526,Origin,6409 TT 
18-06-19,520 HK Equity,0.02659758,Origin,520 HK 
18-06-19,MDIA3 BZ Equity,0.037672351,Origin,MDIA3 BZ 
18-06-19,SECB PM Equity,0.041896113,Origin,SECB PM 
18-06-19,CIFC IN Equity,0.055411335,Origin,CIFC IN 
19-06-19,KLBN11 BZ Equity,0.045662724,Origin,KLBN11 BZ 
19-06-19,ICT PM Equity,0.024620349,Origin,ICT PM 
19-06-19,PAG IN Equity,0.053840293,Origin,PAG IN 
19-06-19,036570 KS Equity,0.057100846,Origin,036570 KS 
19-06-19,SE US Equity,0.028181001,Origin,SE
19-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
19-06-19,1112 HK Equity,0.04376119,Origin,1112 HK 
19-06-19,CIFC IN Equity,0.053920953,Origin,CIFC IN 
19-06-19,RAIL3 BZ Equity,0.041937566,Origin,RAIL3 BZ 
19-06-19,035720 KS Equity,0.019853038,Origin,035720 KS 
19-06-19,520 HK Equity,0.026542485,Origin,520 HK 
19-06-19,RBK IN Equity,0.062686153,Origin,RBK IN 
19-06-19,MGLU3 BZ Equity,2.80E-05,Origin,MGLU3 BZ 
19-06-19,002508 CH Equity,0.028360722,Origin,002508 CH 
19-06-19,EIM IN Equity,2.46E-05,Origin,EIM IN 
19-06-19,HTHT US Equity,0.021254539,Origin,HTHT
19-06-19,MDIA3 BZ Equity,0.037940354,Origin,MDIA3 BZ 
19-06-19,STNE US Equity,0.034240724,Origin,STNE
19-06-19,TVSL IN Equity,0.06735533,Origin,TVSL IN 
19-06-19,PIDI IN Equity,1.52E-05,Origin,PIDI IN 
19-06-19,ALSEA* MM Equity,0.025127366,Origin,ALSEA* MM 
19-06-19,SECB PM Equity,0.042454982,Origin,SECB PM 
19-06-19,CVCB3 BZ Equity,0.048612607,Origin,CVCB3 BZ 
19-06-19,INFOE IN Equity,0.029320404,Origin,INFOE IN 
19-06-19,345 HK Equity,0.035125738,Origin,345 HK 
19-06-19,6409 TT Equity,0.028415585,Origin,6409 TT 
19-06-19,EEM US Equity,0.08009238,Origin,EEM
19-06-19,CPN TB Equity,0.043850548,Origin,CPN TB 
19-06-19,MPI PM Equity,0.003057248,Origin,MPI PM 
20-06-19,1112 HK Equity,0.044528827,Origin,1112 HK 
20-06-19,HTHT US Equity,0.022302236,Origin,HTHT
20-06-19,SE US Equity,0.028459855,Origin,SE
20-06-19,520 HK Equity,0.02684885,Origin,520 HK 
20-06-19,CVCB3 BZ Equity,0.047879946,Origin,CVCB3 BZ 
20-06-19,CPN TB Equity,0.043781047,Origin,CPN TB 
20-06-19,RAIL3 BZ Equity,0.041305506,Origin,RAIL3 BZ 
20-06-19,ICT PM Equity,0.023526518,Origin,ICT PM 
20-06-19,STNE US Equity,0.033792726,Origin,STNE
20-06-19,ALSEA* MM Equity,0.025275776,Origin,ALSEA* MM 
20-06-19,CIFC IN Equity,0.053198579,Origin,CIFC IN 
20-06-19,6409 TT Equity,0.028725261,Origin,6409 TT 
20-06-19,MPI PM Equity,0.002727526,Origin,MPI PM 
20-06-19,PAG IN Equity,0.052908772,Origin,PAG IN 
20-06-19,PIDI IN Equity,1.51E-05,Origin,PIDI IN 
20-06-19,345 HK Equity,0.030734087,Origin,345 HK 
20-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
20-06-19,035720 KS Equity,0.018297849,Origin,035720 KS 
20-06-19,MDIA3 BZ Equity,0.037368538,Origin,MDIA3 BZ 
20-06-19,TVSL IN Equity,0.069264552,Origin,TVSL IN 
20-06-19,INFOE IN Equity,0.030619492,Origin,INFOE IN 
20-06-19,EEM US Equity,0.083704673,Origin,EEM
20-06-19,SECB PM Equity,0.042135395,Origin,SECB PM 
20-06-19,KLBN11 BZ Equity,0.044974521,Origin,KLBN11 BZ 
20-06-19,036570 KS Equity,0.059094017,Origin,036570 KS 
20-06-19,EIM IN Equity,2.43E-05,Origin,EIM IN 
20-06-19,002508 CH Equity,0.028983197,Origin,002508 CH 
20-06-19,RBK IN Equity,0.062074881,Origin,RBK IN 
20-06-19,MGLU3 BZ Equity,2.76E-05,Origin,MGLU3 BZ 
21-06-19,ALSEA* MM Equity,0.025196066,Origin,ALSEA* MM 
21-06-19,1112 HK Equity,0.043523359,Origin,1112 HK 
21-06-19,002508 CH Equity,0.029175617,Origin,002508 CH 
21-06-19,RBK IN Equity,0.060680816,Origin,RBK IN 
21-06-19,PIDI IN Equity,1.48E-05,Origin,PIDI IN 
21-06-19,EEM US Equity,0.089780206,Origin,EEM
21-06-19,SECB PM Equity,0.043343173,Origin,SECB PM 
21-06-19,KLBN11 BZ Equity,0.045147372,Origin,KLBN11 BZ 
21-06-19,520 HK Equity,0.02646646,Origin,520 HK 
21-06-19,MGLU3 BZ Equity,2.81E-05,Origin,MGLU3 BZ 
21-06-19,INFOE IN Equity,0.031763149,Origin,INFOE IN 
21-06-19,6409 TT Equity,0.028116581,Origin,6409 TT 
21-06-19,CIFC IN Equity,0.051656128,Origin,CIFC IN 
21-06-19,MDIA3 BZ Equity,0.037175154,Origin,MDIA3 BZ 
21-06-19,PAG IN Equity,0.053489453,Origin,PAG IN 
21-06-19,035720 KS Equity,0.018933165,Origin,035720 KS 
21-06-19,TVSL IN Equity,0.068085403,Origin,TVSL IN 
21-06-19,CPN TB Equity,0.043526534,Origin,CPN TB 
21-06-19,ICT PM Equity,0.022917189,Origin,ICT PM 
21-06-19,STNE US Equity,0.033429678,Origin,STNE
21-06-19,SE US Equity,0.030337279,Origin,SE
21-06-19,HTHT US Equity,0.022296109,Origin,HTHT
21-06-19,CVCB3 BZ Equity,0.049315684,Origin,CVCB3 BZ 
21-06-19,MPI PM Equity,0,Origin,MPI PM 
21-06-19,036570 KS Equity,0.059031516,Origin,036570 KS 
21-06-19,EIM IN Equity,2.42E-05,Origin,EIM IN 
21-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
21-06-19,345 HK Equity,0.027263395,Origin,345 HK 
21-06-19,RAIL3 BZ Equity,0.042300233,Origin,RAIL3 BZ 
24-06-19,STNE US Equity,0.032991737,Origin,STNE
24-06-19,035720 KS Equity,0.019017537,Origin,035720 KS 
24-06-19,CIFC IN Equity,0.051757392,Origin,CIFC IN 
24-06-19,002508 CH Equity,0.029373677,Origin,002508 CH 
24-06-19,INFOE IN Equity,0.032782974,Origin,INFOE IN 
24-06-19,HTHT US Equity,0.021668395,Origin,HTHT
24-06-19,KLBN11 BZ Equity,0.045561285,Origin,KLBN11 BZ 
24-06-19,MGLU3 BZ Equity,2.78E-05,Origin,MGLU3 BZ 
24-06-19,RBK IN Equity,0.061651871,Origin,RBK IN 
24-06-19,PAG IN Equity,0.05196166,Origin,PAG IN 
24-06-19,ALSEA* MM Equity,0.024947894,Origin,ALSEA* MM 
24-06-19,CPN TB Equity,0.043555014,Origin,CPN TB 
24-06-19,RAIL3 BZ Equity,0.042058348,Origin,RAIL3 BZ 
24-06-19,6409 TT Equity,0.027650287,Origin,6409 TT 
24-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
24-06-19,SE US Equity,0.030169433,Origin,SE
24-06-19,EIM IN Equity,2.35E-05,Origin,EIM IN 
24-06-19,SECB PM Equity,0.043351807,Origin,SECB PM 
24-06-19,TVSL IN Equity,0.068018635,Origin,TVSL IN 
24-06-19,520 HK Equity,0.026217239,Origin,520 HK 
24-06-19,PIDI IN Equity,1.48E-05,Origin,PIDI IN 
24-06-19,EEM US Equity,0.089836239,Origin,EEM
24-06-19,1112 HK Equity,0.044023386,Origin,1112 HK 
24-06-19,MDIA3 BZ Equity,0.037546504,Origin,MDIA3 BZ 
24-06-19,ICT PM Equity,0.022094121,Origin,ICT PM 
24-06-19,345 HK Equity,0.026348564,Origin,345 HK 
24-06-19,CVCB3 BZ Equity,0.049590967,Origin,CVCB3 BZ 
24-06-19,036570 KS Equity,0.059100279,Origin,036570 KS 
25-06-19,EEM US Equity,0.089603298,Origin,EEM
25-06-19,ICT PM Equity,0.022458313,Origin,ICT PM 
25-06-19,STNE US Equity,0.032669475,Origin,STNE
25-06-19,345 HK Equity,0.028368466,Origin,345 HK 
25-06-19,CPN TB Equity,0.044024614,Origin,CPN TB 
25-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
25-06-19,PAG IN Equity,0.051823519,Origin,PAG IN 
25-06-19,TVSL IN Equity,0.066754826,Origin,TVSL IN 
25-06-19,KLBN11 BZ Equity,0.045071956,Origin,KLBN11 BZ 
25-06-19,PIDI IN Equity,1.50E-05,Origin,PIDI IN 
25-06-19,ALSEA* MM Equity,0.025164397,Origin,ALSEA* MM 
25-06-19,002508 CH Equity,0.029480265,Origin,002508 CH 
25-06-19,INFOE IN Equity,0.033718204,Origin,INFOE IN 
25-06-19,CIFC IN Equity,0.052782458,Origin,CIFC IN 
25-06-19,520 HK Equity,0.026475572,Origin,520 HK 
25-06-19,6409 TT Equity,0.027981564,Origin,6409 TT 
25-06-19,HTHT US Equity,0.021308983,Origin,HTHT
25-06-19,RBK IN Equity,0.062569743,Origin,RBK IN 
25-06-19,EIM IN Equity,2.37E-05,Origin,EIM IN 
25-06-19,SE US Equity,0.029719688,Origin,SE
25-06-19,RAIL3 BZ Equity,0.041189044,Origin,RAIL3 BZ 
25-06-19,CVCB3 BZ Equity,0.047783869,Origin,CVCB3 BZ 
25-06-19,MGLU3 BZ Equity,2.73E-05,Origin,MGLU3 BZ 
25-06-19,036570 KS Equity,0.057670536,Origin,036570 KS 
25-06-19,MDIA3 BZ Equity,0.036995801,Origin,MDIA3 BZ 
25-06-19,035720 KS Equity,0.021922554,Origin,035720 KS 
25-06-19,SECB PM Equity,0.043903209,Origin,SECB PM 
25-06-19,1112 HK Equity,0.043569695,Origin,1112 HK 
26-06-19,GRUMAB MM Equity,0.001921404,Origin,GRUMAB MM 
26-06-19,PIDI IN Equity,1.49E-05,Origin,PIDI IN 
26-06-19,PAG IN Equity,0.050643851,Origin,PAG IN 
26-06-19,MDIA3 BZ Equity,0.036484805,Origin,MDIA3 BZ 
26-06-19,RAIL3 BZ Equity,0.040483294,Origin,RAIL3 BZ 
26-06-19,HTHT US Equity,0.021610991,Origin,HTHT
26-06-19,CVCB3 BZ Equity,0.046943125,Origin,CVCB3 BZ 
26-06-19,ICT PM Equity,0.02223266,Origin,ICT PM 
26-06-19,SE US Equity,0.029918317,Origin,SE
26-06-19,RBK IN Equity,0.062407577,Origin,RBK IN 
26-06-19,SECB PM Equity,0.044069577,Origin,SECB PM 
26-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
26-06-19,035720 KS Equity,0.022775289,Origin,035720 KS 
26-06-19,520 HK Equity,0.02635183,Origin,520 HK 
26-06-19,INFOE IN Equity,0.033593865,Origin,INFOE IN 
26-06-19,MGLU3 BZ Equity,2.75E-05,Origin,MGLU3 BZ 
26-06-19,KLBN11 BZ Equity,0.045639011,Origin,KLBN11 BZ 
26-06-19,ALSEA* MM Equity,0.025190705,Origin,ALSEA* MM 
26-06-19,CPN TB Equity,0.044286021,Origin,CPN TB 
26-06-19,345 HK Equity,0.030279292,Origin,345 HK 
26-06-19,6409 TT Equity,0.028639327,Origin,6409 TT 
26-06-19,002508 CH Equity,0.029498541,Origin,002508 CH 
26-06-19,EEM US Equity,0.085676501,Origin,EEM
26-06-19,1112 HK Equity,0.043863374,Origin,1112 HK 
26-06-19,CIFC IN Equity,0.053559108,Origin,CIFC IN 
26-06-19,TVSL IN Equity,0.065560527,Origin,TVSL IN 
26-06-19,EIM IN Equity,2.37E-05,Origin,EIM IN 
26-06-19,STNE US Equity,0.032796652,Origin,STNE
26-06-19,036570 KS Equity,0.057486355,Origin,036570 KS 
27-06-19,MGLU3 BZ Equity,2.74E-05,Origin,MGLU3 BZ 
27-06-19,CIFC IN Equity,0.053767371,Origin,CIFC IN 
27-06-19,6409 TT Equity,0.028468365,Origin,6409 TT 
27-06-19,ALSEA* MM Equity,0.024279007,Origin,ALSEA* MM 
27-06-19,TVSL IN Equity,0.064905017,Origin,TVSL IN 
27-06-19,KLBN11 BZ Equity,0.045855433,Origin,KLBN11 BZ 
27-06-19,MXNUSD Curncy,0,Origin,MXNUSD 
27-06-19,EIM IN Equity,2.40E-05,Origin,EIM IN 
27-06-19,1112 HK Equity,0.043824118,Origin,1112 HK 
27-06-19,EEM US Equity,0.05426853,Origin,EEM
27-06-19,036570 KS Equity,0.057629139,Origin,036570 KS 
27-06-19,STNE US Equity,0.032940417,Origin,STNE
27-06-19,SECB PM Equity,0.043661514,Origin,SECB PM 
